Numero Documento;Fecha de Creacion;Tipo de CDP;Estado;Dependencia;Dependencia Descripcion;Rubro;Descripcion;Fuente;Recurso;Sit; Valor Inicial ; Valor Operaciones ; Valor Actual ; Saldo por Comprometer ;Objeto;Solicitud CDP;Compromisos;Cuentas por Pagar;Obligaciones;Ordenes de Pago;Reintegros
12525;2025-05-23 15:52:00;Gasto;Generado;911327;CENTRO AGROPECUARIO-CAUCA - MODERNIZACION AMBIENTES;C-3603-1300-20-20305C-3603024-02;ADQUIS. DE BYS - AMBIENTES DE FORMACIÓN MODERNIZADOS - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 127.460.000,00 ;-$ 87.460.000,00 ; $ 40.000.000,00 ; $ 40.000.000,00 ;MOBILIARIO Y ENSERES: ASIGNACIÓN DE RECURSOS PARA LA ADQUISICIÓN DEL MOBILIARIO Y ENSERES DE GIMNASIO Y PARA DOTACION DE LOS CENTROS DE CONVIVENCIA DONDE SE INCLUYE LOKERS, TABLADOS,CAJAS ORGANIZADORAS, COLCHONES, CAMAROTES ENTRE OTROS;12525;-0;-0;-0;-0;-0
12625;2025-05-23 16:19:00;Gasto;Generado;911327;CENTRO AGROPECUARIO-CAUCA - MODERNIZACION AMBIENTES;C-3603-1300-20-20305C-3603024-02;ADQUIS. DE BYS - AMBIENTES DE FORMACIÓN MODERNIZADOS - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 160.000.000,00 ; $ -   ; $ 160.000.000,00 ; $ 160.000.000,00 ;OTRAS COMPRAS DE EQUIPOS: ASIGNACIÓN DE RECURSOS PARA LA ADQUISICIÓN DE EQUIPOS PARA EL GIMNASIO PARA LOS PROYECTOS REGISTRADOS EN EL PLAN DE ACCIÓN.;12625;-0;-0;-0;-0;-0
12725;2025-05-23 16:33:00;Gasto;Generado;911327;CENTRO AGROPECUARIO-CAUCA - MODERNIZACION AMBIENTES;C-3603-1300-20-20305C-3603024-02;ADQUIS. DE BYS - AMBIENTES DE FORMACIÓN MODERNIZADOS - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 20.930.000,00 ; $ -   ; $ 20.930.000,00 ; $ 20.930.000,00 ;OTRAS COMPRAS DE EQUIPOS ASIGNACIÓN DE RECURSOS PARA LA ADQUISICIÓN DE EQUIPOS PARA LA DOTACIÓN DE LOS CENTROS DE CONVIVENCIA DONDE SE INCLUYE ELEMENTOS DE RECREACIÓN, ENTRE OTROS.;12725;-0;-0;-0;-0;-0
12825;2025-05-25 19:46:00;Gasto;Generado;911327;CENTRO AGROPECUARIO-CAUCA - MODERNIZACION AMBIENTES;C-3603-1300-20-20305C-3603024-02;ADQUIS. DE BYS - AMBIENTES DE FORMACIÓN MODERNIZADOS - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 87.460.000,00 ; $ -   ; $ 87.460.000,00 ; $ 87.460.000,00 ;MOBILIARIO Y ENSERES:ASIGNACIÓN DE RECURSOS PARA LA ADQUISICIÓN DE MOBILIARIO PARA LA DOTACIÓN DE LOS CENTROS DE CONVIVENCIA DONDE SE INCLUYE LOKERS, TABLADOS,CAJAS ORGANIZADORAS, COLCHONES,CAMAROTES ENTRE OTROS;12825;-0;-0;-0;-0;-0
12925;2025-06-12 17:59:00;Gasto;Generado;911323;CENTRO AGROPECUARIO -ACTUALIZACION Y MODERNIZACION TECNOLOGICA;C-3605-1300-3-40402A-3605001-02;ADQUIS. DE BYS - DOCUMENTOS DE INVESTIGACIÓN - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 78.500.000,00 ; $ -   ; $ 78.500.000,00 ; $ 78.500.000,00 ;OTROS EQUIPOS: OTRAS COMPRAS DE EQUIPOS DE PROYECTO MGA_2025_11_241;12925;-0;-0;-0;-0;-0
13025;2025-06-12 18:24:00;Gasto;Generado;911366;CENTRO AGROPECUARIO - REPOTENCIACION DE CENTROS-CAUCA;C-3605-1300-3-40402A-3605001-02;ADQUIS. DE BYS - DOCUMENTOS DE INVESTIGACIÓN - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 1.500.000,00 ; $ -   ; $ 1.500.000,00 ; $ 1.500.000,00 ;BIENESTAR APRENDICES: GASTOS BIENESTAR ALUMNOS SEGÚN PROYECTO MGA 2025 23 503;13025;-0;-0;-0;-0;-0
13125;2025-06-13 09:51:00;Gasto;Generado;911366;CENTRO AGROPECUARIO - REPOTENCIACION DE CENTROS-CAUCA;C-3605-1300-3-40402A-3605001-02;ADQUIS. DE BYS - DOCUMENTOS DE INVESTIGACIÓN - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 600.000,00 ; $ -   ; $ 600.000,00 ; $ 600.000,00 ;BIENESTAR APRENDICES: GASTOS BIENESTAR ALUMNOS SEGÚN PROYECTO MGA_2025_11_144;13125;-0;-0;-0;-0;-0
13225;2025-06-13 10:08:00;Gasto;Generado;911366;CENTRO AGROPECUARIO - REPOTENCIACION DE CENTROS-CAUCA;C-3605-1300-3-40402A-3605001-02;ADQUIS. DE BYS - DOCUMENTOS DE INVESTIGACIÓN - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 4.000.000,00 ; $ -   ; $ 4.000.000,00 ; $ 4.000.000,00 ;IMPRESOS: OTROS GASTOS POR IMPRESOS Y PUBLICACIONES SEGÚN PROYECTO MGA 2025 23 503;13225;-0;-0;-0;-0;-0
13325;2025-06-13 11:43:00;Gasto;Generado;911366;CENTRO AGROPECUARIO - REPOTENCIACION DE CENTROS-CAUCA;C-3605-1300-3-40402A-3605001-02;ADQUIS. DE BYS - DOCUMENTOS DE INVESTIGACIÓN - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 6.000.000,00 ; $ -   ; $ 6.000.000,00 ; $ 6.000.000,00 ;IMPRESOS: OTROS GASTOS POR IMPRESOS Y PUBLICACIONES SEGÚN PROYECTO :MGA_2025_11_144;13325;-0;-0;-0;-0;-0
13425;2025-06-13 12:09:00;Gasto;Generado;911311;CENTRO AGROPECUARIO - INTEGRACION CON LA MEDIA-CAUCA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 16.098.292,00 ;-$ 16.098.292,00 ; $ -   ; $ -   ;INTRUCTORES: ASIGNACIÓN DE RECURSOS PARA LA CONTRATACIÓN DE INSTRUCTORES POR NOVEDADES EN CARACTERIZACION, TAMAÑO Y LUGARES DE EJECUCIÓN DE LOS GRUPOS.;13525;-0;-0;-0;-0;-0
13525;2025-06-13 12:18:00;Gasto;Generado;911345;CENTRO AGROPECUARIO-CAUCA - SERVICIOS PRESTADOS A LA FORMACION;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 70.000.000,00 ; $ -   ; $ 70.000.000,00 ; $ 70.000.000,00 ;COMPRA SEMOVIENTES: ASIGNACIÓN DE RECURSOS PARA COMPRA DE SEMOVIENTES;13625;-0;-0;-0;-0;-0
13625;2025-06-13 12:31:00;Gasto;Con Compromiso;911310;CENTRO AGORPECUARIO-CAUCA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 5.750.000,00 ; $ -   ; $ 5.750.000,00 ; $ 1.350.000,00 ;SERVICIOS PERSONALES: ASIGNACIÓN DE RECURSOS PARA SERVICIO DE ATENCIÓN DE ZONA PROTEGIDA;13725;456625;-0;-0;-0;-0
13725;2025-06-20 19:16:00;Gasto;Generado;911370;CENTRO AGROPECUARIO CAUCA TECNOACADEMIA;C-3605-1300-3-40402A-3605019-02;ADQUIS. DE BYS - SERVICIO DE EDUCACIÓN INFORMAL - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 41.805.912,00 ; $ -   ; $ 41.805.912,00 ; $ 41.805.912,00 ;MATERIALES FORMACION: SE REALIZA ASIGNACIÓN PRESUPUESTAL SEGÚN APROBACIÓN DEL COMITÉ DE COMPETITIVIDAD: PA_2025_33.;13825;-0;-0;-0;-0;-0
13825;2025-06-20 19:23:00;Gasto;Generado;911344;CENTRO AGROPECUARIO-CAUCA - APOYOS DE SOSTENIMIENTO;C-3603-1300-20-20305C-3603025-01;GTOS. DE PERS. - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Propios;INGRESOS CORRIENTES;CSF; $ 105.418.625,00 ;-$ 105.418.625,00 ; $ -   ; $ -   ;APOYOS APRENDICES: SE REALIZA ASIGNACION DE RECURSOS PARA EJECUCIÓN 2DA CONVOCATORIA APOYO DE SOSTENIMIENTO REGULAR.;13925;-0;-0;-0;-0;-0
13925;2025-07-11 12:32:00;Gasto;Con Compromiso;911365;CENTRO AGROPECUARIO-APROPIACION DE CIENCIA Y TECNOLOGIA YCULTURA;C-3605-1300-3-40402A-3605009-02;ADQUIS. DE BYS - SERVICIO DE PROMOCIÓN Y DIFUSIÓN DE LOS RESULTADOS DE LA GESTIÓN DEL CONOCIMIENTO - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 5.114.016,00 ; $ -   ; $ 5.114.016,00 ; $ -   ;VIATICOS FORMACION: ASIGNACION DE RECURSOS PARA ENCUENTRO SEMILLEROS 2025;14025;459125, 459225, 459325, 459725, 459825, 460025;-0;-0;-0;-0
14025;2025-07-11 12:41:00;Gasto;Generado;911365;CENTRO AGROPECUARIO-APROPIACION DE CIENCIA Y TECNOLOGIA YCULTURA;C-3605-1300-3-40402A-3605009-02;ADQUIS. DE BYS - SERVICIO DE PROMOCIÓN Y DIFUSIÓN DE LOS RESULTADOS DE LA GESTIÓN DEL CONOCIMIENTO - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 2.741.940,00 ; $ -   ; $ 2.741.940,00 ; $ 2.741.940,00 ;VIATICOS FORMACION: ASIGNACION DE RECURSOS PARA ACOMPAÑAMIENTO DE FUNCIONARIOS Y/O CONTRATISTAS A ENCUENTRO SEMILLEROS 2025;14125;-0;-0;-0;-0;-0
14125;2025-07-11 14:24:00;Gasto;Generado;911324;CENTRO AGROPECUARIO-CAUCA - CONSTRUCCIONES Y ADECUACIONES;C-3699-1300-15-53105B-3699011-02;ADQUIS. DE BYS - SEDES ADECUADAS - FORTALECIMIENTO DE LA INFRAESTRUCTURA FISICA DEL SENA A NIVEL NACIONAL;Propios;RENTAS PARAFISCALES;CSF; $ 92.794.979,00 ; $ -   ; $ 92.794.979,00 ; $ 92.794.979,00 ;ADECUACIONES Y CONSTRUCCIONES: ASIGNACIÓN DE RECURSOS PARA CONTRATAR LA ADECUACIÓN DE LA TORRE DE TRABAJO EN ALTURAS DEL CENTRO AGROPECUARIO DE LA REGIONAL CAUCA.;14225;-0;-0;-0;-0;-0
14225;2025-07-11 14:48:00;Gasto;Generado;911327;CENTRO AGROPECUARIO-CAUCA - MODERNIZACION AMBIENTES;C-3603-1300-20-20305C-3603024-02;ADQUIS. DE BYS - AMBIENTES DE FORMACIÓN MODERNIZADOS - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 190.000.000,00 ; $ 70.000.000,00 ; $ 260.000.000,00 ; $ 260.000.000,00 ;VEHICULOS: ASIGNACION DE RECURSOS PARA LA ADQUISICIÓN DE VEHICULO DEL CENTRO AGROPECUARIO REGIONAL CAUCA.;14325;-0;-0;-0;-0;-0
14325;2025-07-30 14:56:00;Gasto;Con Compromiso;911310;CENTRO AGORPECUARIO-CAUCA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 15.400.000,00 ;-$ 1.400.000,00 ; $ 14.000.000,00 ; $ -   ;SERVICIOS PERSONALES: ASIGNACIÓN DE RECURSOS PARA EL ROL DE APOYO A TALENTO HUMANO CON HONORARIO MENSUAL DE $2.800.000 POR 5 MESES POR NOVEDAD DEL ID 4251;14425;340425;-0;538425;314403625;-0
14425;2025-07-30 18:07:00;Gasto;Con Compromiso;911370;CENTRO AGROPECUARIO CAUCA TECNOACADEMIA;C-3605-1300-3-40402A-3605019-02;ADQUIS. DE BYS - SERVICIO DE EDUCACIÓN INFORMAL - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 2.500.000,00 ; $ -   ; $ 2.500.000,00 ; $ 615.652,00 ;VIATICOS FORMACION: VIATICOS FORMACION PROFESIONAL;14525;388025, 388125, 388225, 388625, 427325, 454625;-0;563725, 564925, 565125, 565225, 622325;331528625, 331529825, 331530025, 331530125, 341656125;-0
14525;2025-07-31 13:51:00;Gasto;Generado;911364;CENTRO AGROPECUARIO - FORMACION CONTINUA ESPECIALIZADA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 45.650.150,00 ; $ -   ; $ 45.650.150,00 ; $ 45.650.150,00 ;"INSTRUCTOR: RECURSOS ASIGNADOS PARA CONTRATACIÓN DE INSTRUCTORES - ACCIONES DE FORMACIÓN: BÁSICO EN AGRICULTURA ECOLÓGICA; CRIAR GALLINAS PONEDORAS CON ALIMENTACIÓN ALTERNA PARA PRODUCIR HUEVOS SEMICRIOLLOS; CONSTRUCCIÓN DE PAVIMENTO CON PLACA HUELLA";14625;-0;-0;-0;-0;-0
14625;2025-07-31 14:05:00;Gasto;Generado;911364;CENTRO AGROPECUARIO - FORMACION CONTINUA ESPECIALIZADA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 353.580.000,00 ; $ -   ; $ 353.580.000,00 ; $ 353.580.000,00 ;"MATERIALES FORMACION: RECURSOS ASIGNADOS PARA FORMACIÓN: BÁSICO EN AGRIC. ECOLÓGICA;CRIAR GALLINAS PONEDORAS CON ALIMET. ALTERNA PARA PRODUCIR HUEVOS SEMICRIOLLOS; CONSTR. DE PAVIMENTO CON PLACA HUELLA PARA VÍAS TERCIARIAS MEJORAMIENTO DE VIVIEND";14725;-0;-0;-0;-0;-0
14725;2025-07-31 14:17:00;Gasto;Generado;911364;CENTRO AGROPECUARIO - FORMACION CONTINUA ESPECIALIZADA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 7.940.000,00 ; $ 892.203,00 ; $ 8.832.203,00 ; $ 8.832.203,00 ;"VIATICOS FORMACION: RECURSOS PARA TRANSPORTE INSTRUCTORES (TENIENDO EN CUENTA QUE SON DE LA ZONA) PARA FORMACION: BÁSICO EN AGRIC. ECOLÓGICA; CRIAR GALLINAS PONEDORAS CON ALIM. ALTERNA PARA PRODUCIR HUEVOS SEMICRIOLLOS; CONSTR DE PAV CON PLACA HUEL";14825;-0;-0;-0;-0;-0
14825;2025-07-31 14:35:00;Gasto;Generado;911364;CENTRO AGROPECUARIO - FORMACION CONTINUA ESPECIALIZADA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 102.000.000,00 ; $ -   ; $ 102.000.000,00 ; $ 102.000.000,00 ;"BIENESTAR APRENDICES: RECURSOS PARA GASTO BIENESTAR ALUMNOS (APOYO A LA PERMANENCIA) - ACCIONES DE FORMACIÓN: BÁSICO EN AGRIC ECOLÓGICA; CRIAR GALLINAS PONEDORAS CON ALIMENT ALTERNA PARA PRODUCIR HUEVOS SEMICRIOLLOS; CONST DE PAVIM CON PLACA HUELLA";14925;-0;-0;-0;-0;-0
14925;2025-07-31 14:47:00;Gasto;Generado;911364;CENTRO AGROPECUARIO - FORMACION CONTINUA ESPECIALIZADA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 70.705.000,00 ; $ -   ; $ 70.705.000,00 ; $ 70.705.000,00 ;"PROTECCION APRENDICES: RECURSOS PARA COMPRA DE EPP (ELEMENTOS DE PROTECCIÓN PERSONAL ALUMNOS) - ACCIONES DE FORMACIÓN: BÁSICO EN AGRIC ECOLÓGICA; CRIAR GALLINAS PONEDORAS CON ALIM. ALTERNA PRODUCIR HUEVOS SEMICRIOLLOS; CONSTR DE PAV CON PLACA HUELLA";15025;-0;-0;-0;-0;-0
15025;2025-07-31 15:01:00;Gasto;Generado;911364;CENTRO AGROPECUARIO - FORMACION CONTINUA ESPECIALIZADA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 4.200.000,00 ; $ -   ; $ 4.200.000,00 ; $ 4.200.000,00 ;"OTROS MATERIALES: RECURSOS PARA COMPRA DE OTROS MATERIALES Y SUMINISTROS (COMBUSTIBLE) - ACCIONES DE FORMACIÓN: BÁSICO EN AGRIC ECOLÓGICA; CRIAR GALLINAS PONEDORAS CON ALIM ALTERNA PARA PRODUCIR HUEVOS SEMICRIOLLOS; CONSTR DE PAV CON PLACA HUELLA";15125;-0;-0;-0;-0;-0
15125;2025-07-31 15:10:00;Gasto;Generado;911364;CENTRO AGROPECUARIO - FORMACION CONTINUA ESPECIALIZADA;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 15.960.000,00 ; $ -   ; $ 15.960.000,00 ; $ 15.960.000,00 ;"MAQUINARIA INDUSTRIAL: RECURSOS COMPRA DE MAQ INDUSTRIAL (EQUIPOS Y HERRAMIENTA MENOR) - ACCIONES DE FORMACIÓN: BÁSICO EN AGR ECOLÓGICA; CRIAR GALL PONEDORAS CON ALIM ALTERNA PARA PRODUCIR HUEVOS SEMICRIOLLOS; CONST DE PAVIMENTO CON PLACA HUELLA";15225;-0;-0;-0;-0;-0
15225;2025-08-09 21:37:00;Gasto;Generado;911338;CENTRO AGROPECUARIO-CAUCA - ECONOMIA CAMPESINA Y SER;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 352.000.000,00 ; $ -   ; $ 352.000.000,00 ; $ 352.000.000,00 ;OTROS MATERIALES: ASIGNACION DE RECURSOS PARA CONTRATACION DE KITS PRODUCTIVOS BENEFICIARIOS RUTA 1;15325;-0;-0;-0;-0;-0
15325;2025-08-10 09:36:00;Gasto;Generado;911327;CENTRO AGROPECUARIO-CAUCA - MODERNIZACION AMBIENTES;C-3603-1300-20-20305C-3603024-02;ADQUIS. DE BYS - AMBIENTES DE FORMACIÓN MODERNIZADOS - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 394.420.699,00 ; $ -   ; $ 394.420.699,00 ; $ 394.420.699,00 ;MOBILIARIO Y ENSERES: RECURSOS ASIGNADOS PARA LA ADQUISICIÓN DE MOBILIARIO Y ENSERES PARA LOS PROYECTOS REGISTRADOS EN EL PLAN DE ACCIÓN 52969 INCLUYE MESAS, SILLAS, ARCHIVADOR, ESCRITORIOS, TABLEROS,LOCKERS.;15425;-0;-0;-0;-0;-0
15425;2025-09-04 17:27:00;Gasto;Con Compromiso;911370;CENTRO AGROPECUARIO CAUCA TECNOACADEMIA;C-3605-1300-3-40402A-3605019-02;ADQUIS. DE BYS - SERVICIO DE EDUCACIÓN INFORMAL - IMPLANTACIÓN SISTEMA DE INVESTIGACIÓN APLICADA, DESARROLLO TECNOLÓGICO Y COMPETITIVIDAD;Propios;RENTAS PARAFISCALES;CSF; $ 4.183.448,00 ; $ -   ; $ 4.183.448,00 ; $ -   ;SERVICIOS PERSONALES INDIRECTOS: PAGO VIGENCIA EXPIRADA DE CONTRATO CO1.PCCNTR.4540989 JESUS DAVID MENESES- CENTRO AGROPECUARIO;15525;458925;174425;-0;-0;-0
15525;2025-09-15 16:53:00;Gasto;Generado;911338;CENTRO AGROPECUARIO-CAUCA - ECONOMIA CAMPESINA Y SER;C-3603-1300-20-20305C-3603025-02;ADQUIS. DE BYS - SERVICIO DE FORMACIÓN PROFESIONAL INTEGRAL - FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE FORMACIÓN PROFESIONAL Y EL RECONOCIMIENTO DE SABERES PREVIOS CON ÉNFASIS EN POBLACIONES CAMPESINAS Y POPULARES EN COLOMBIA NACIONAL;Nación;RECURSOS CORRIENTES;CSF; $ 33.000.000,00 ; $ -   ; $ 33.000.000,00 ; $ 33.000.000,00 ;MAQUINARIA INDUSTRIAL: ADQUISICION DE MAQUINARIA PARA EL FORTALECIMIENTO DE LOS PROCESOS FORMATIVOS DEL SENA EN EL SECTOR CAFICULTOR.;15625;-0;-0;-0;-0;-0
